toxidrome,smiles,model
Sympathomimetic,CC(C)COc1cc(ccc1C(=O)O)c2ccc(OCCNC[C@H](O)c3ccccc3)cc2,B3_pEC50_human
Sympathomimetic,CC(C)Sc1cc(ccc1C(=O)O)c2ccc(CCNC[C@H](O)c3ccccc3)cc2,B3_pEC50_human
Sympathomimetic,CC(C)COc1cc(ccc1C(=O)O)c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2,B3_pEC50_human
Sympathomimetic,CC(C)Cc1cc(ccc1C(=O)O)c2ccc(CCNC[C@H](O)c3ccccc3)cc2,B3_pEC50_human
Sympathomimetic,CC(C)Nc1cc(ccc1C(=O)NS(=O)(=O)C)c2ccc(CCNC[C@H](O)c3ccccc3)cc2,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)NC(=O)c1ccc(cc1Oc2ccccc2)c3ccc(CCNC[C@H](O)c4ccccc4)cc3,B3_pEC50_human
Sympathomimetic,OC(CNC1CCN(CC1)c2ncnc3scc(c4ccccc4)c23)COc5cccc(O)c5,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)NC(=O)c1ccc(cc1OC2CCCC2)c3ccc(CCNC[C@H](O)c4ccccc4)cc3,B3_pEC50_human
Sympathomimetic,COc1cc(ccc1c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)C(=O)O,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc3NCCc3c2)cc1)COc4ccc(O)cc4,B3_pEC50_human
Sympathomimetic,CC(C)Cc1cc(ccc1C(=O)O)c2ccc(OCCNC[C@H](O)c3cccc(Cl)c3)cc2,B3_pEC50_human
Sympathomimetic,CCOc1cc(ccc1C(=O)NS(=O)(=O)C)c2ccc(CCNC[C@H](O)c3cnccc3N)cc2,B3_pEC50_human
Sympathomimetic,COC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2,B3_pEC50_human
Sympathomimetic,CCCOc1cc(ccc1C(=O)O)c2ccc(CCCNC[C@H](O)c3cccc(Cl)c3)cc2,B3_pEC50_human
Sympathomimetic,CC(C)Oc1cc(ccc1C(=O)O)c2ccc3CC[C@@H](Cc3c2)NC[C@H](O)c4ccc(Cl)cc4,B3_pEC50_human
Sympathomimetic,CCCCCCCCNC(=O)N1CCc2cc(ccc12)S(=O)(=O)Nc3ccccc3,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1)COc3ccc(O)cc3,B3_pEC50_human
Sympathomimetic,CCCNc1cc(Oc2ccc3CC[C@@H](Cc3c2)NC[C@H](O)c4cccc(Cl)c4)cc(c1)C(=O)O,B3_pEC50_human
Sympathomimetic,O[C@@H](CN[C@H]1CCc2ccc(Oc3cc(NC4CCCCC4)cc(c3)C(=O)O)cc2C1)c5cccc(Cl)c5,B3_pEC50_human
Sympathomimetic,COc1cc(ccc1C(=O)O)c2ccc3CC[C@@H](Cc3c2)NC[C@H](O)c4ccc(Cl)cc4,B3_pEC50_human
Sympathomimetic,COc1cc(ccc1C(=O)O)c2ccc(C[C@@H](C)NC[C@H](O)c3ccccc3)cc2,B3_pEC50_human
Sympathomimetic,Cc1ccc(cc1)[C@@H](O)CN[C@H]2CCc3ccc(cc3C2)c4ccc(cc4)C(=O)O,B3_pEC50_human
Sympathomimetic,CCCCCCCCc1csc(Nc2ccc(cc2)S(=O)(=O)Nc3ccccc3)n1,B3_pEC50_human
Sympathomimetic,COc1cccc(NC(=O)Nc2ccc(C[C@@H](CO)NC[C@H](O)COc3ccccc3)cc2)c1,B3_pEC50_human
Sympathomimetic,CC(C)Oc1cc(ccc1C(=O)O)c2ccc(CCN[C@@H](C)[C@H](O)c3ccccc3)cc2,B3_pEC50_human
Sympathomimetic,CC(C)COc1cc(ccc1C(=O)O)c2ccc(CCNC[C@H](O)c3ccccc3)cc2,B3_pEC50_human
Sympathomimetic,O[C@@H](CN[C@H]1CCc2ccc(cc2C1)c3ccc(C(=O)O)c(F)c3)c4ccc(Cl)cc4,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)NC(=O)c1ccc(cc1OC2CCCCC2)c3ccc(C[C@@H](CO)NC[C@H](O)c4ccccc4)cc3,B3_pEC50_human
Sympathomimetic,O[C@@H](CN[C@H]1CCc2ccc(cc2C1)c3ccc(cc3)C(=O)O)c4ccc(Cl)nc4,B3_pEC50_human
Sympathomimetic,CCCCCCc1csc(n1)N2CCc3cc(ccc23)S(=O)(=O)Nc4ccccc4,B3_pEC50_human
Sympathomimetic,Nc1nc(CC(=O)Nc2ccc(C[C@@H]3CC[C@@H](N3)[C@H](O)c4ccccc4)cc2)cs1,B3_pEC50_human
Sympathomimetic,CC(C)Oc1cc(ccc1C(=O)O)c2ccc(CC(C)(C)NC[C@H](O)c3ccccc3)cc2,B3_pEC50_human
Sympathomimetic,COC(=O)COc1cccc2c(CC(C)NC[C@H](O)c3cccc(Cl)c3)c[nH]c12,B3_pEC50_human
Sympathomimetic,CCCCCCCCc1csc(n1)N2CCc3cc(ccc23)S(=O)(=O)Nc4ccccc4,B3_pEC50_human
Sympathomimetic,CCCCCCCCc1csc(n1)N2CCc3cc(ccc23)S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4,B3_pEC50_human
Sympathomimetic,COc1cccc(c1)S(=O)(=O)Nc2cccc(c2)[C@@H](O)CNCCc3c[nH]c4c(cccc34)S(=O)(=O)C,B3_pEC50_human
Sympathomimetic,CCOc1cccc2c(CC(C)NC[C@H](O)c3cccc(Cl)c3)c[nH]c12,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(NC(=O)OCc3ccccc3)cc2)cc1)COc4ccc(O)cc4,B3_pEC50_human
Sympathomimetic,CCCCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2,B3_pEC50_human
Sympathomimetic,CCCCCCCCc1cccc(n1)N2CCc3cc(ccc23)S(=O)(=O)Nc4ccccc4,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)Nc1cc(OC[C@@H](O)CNC2CCN(CC2)c3ccc(\C=C\4/SC(=NC4=O)N5CCCCC5)cc3)ccc1O,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)Nc1cc(OC[C@@H](O)CNCCc2ccc(NC3CCN(CC3)C(=O)NCc4cc(F)ccc4F)cc2)ccc1O,B3_pEC50_human
Sympathomimetic,OC[C@H](Cc1ccc(NC(=O)Nc2cccc(c2)[N+](=O)[O-])cc1)NC[C@H](O)COc3ccccc3,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)c1cccc2c(CCNC[C@H](O)c3cccc(NS(=O)(=O)c4cccc(Cl)c4)c3)c[nH]c12,B3_pEC50_human
Sympathomimetic,CC(C)Oc1cc(ccc1C(=O)NS(=O)(=O)C)c2ccc(CCNC[C@H](O)c3cccnc3)cc2,B3_pEC50_human
Sympathomimetic,OC(CNC1CCN(CC1)c2ncnc3scc(c4cccs4)c23)COc5ccc(O)cc5,B3_pEC50_human
Sympathomimetic,O[C@@H](CN[C@H]1CCc2ccc(Oc3cc(NC4CCOCC4)cc(c3)C(=O)O)cc2C1)c5cccc(Cl)c5,B3_pEC50_human
Sympathomimetic,CCOC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2,B3_pEC50_human
Sympathomimetic,CCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2,B3_pEC50_human
Sympathomimetic,COc1ccccc1NC(=O)Nc2ccc(C[C@@H](CO)NC[C@H](O)COc3ccccc3)cc2,B3_pEC50_human
Sympathomimetic,CC(C)Oc1cc(ccc1C(=O)O)c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2,B3_pEC50_human
Sympathomimetic,O[C@@H]([C@H]1CC[C@@H](Cc2ccc(NC(=O)[C@@H]3CCC4=NC=CC(=O)N34)cc2)N1)c5ccccc5,B3_pEC50_human
Sympathomimetic,CC(C)C(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2,B3_pEC50_human
Sympathomimetic,CC(C)NC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2,B3_pEC50_human
Sympathomimetic,CCCCCCc1cccc(n1)N2CCc3cc(ccc23)S(=O)(=O)Nc4ccccc4,B3_pEC50_human
Sympathomimetic,CCCCCCc1ccc(cc1)c2csc(n2)c3ccc(cc3)S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4,B3_pEC50_human
Sympathomimetic,CCCOc1cc(ccc1C(=O)O)c2ccc(OCCNC[C@H](O)c3ccccc3)cc2,B3_pEC50_human
Sympathomimetic,OC(CNC1CCN(CC1)c2ncnc3scc(c4ccccc4)c23)COc5ccc(O)c(O)c5,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)NC(=O)c1ccc(cc1OC2CCCCC2)c3ccc(CCNC[C@H](O)c4cccc(N)c4)cc3,B3_pEC50_human
Sympathomimetic,CCCCCCc1ccc(cc1)c2csc(Cc3ccc(cc3)S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5ccccc5)cc4)n2,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2cnc3ccccc3c2)cc1)COc4ccc(O)cc4,B3_pEC50_human
Sympathomimetic,CCCCCCCCc1cccc(c1)N2CCc3cc(ccc23)S(=O)(=O)Nc4ccccc4,B3_pEC50_human
Sympathomimetic,CC(=O)Nc1cc(Oc2ccc3CC[C@@H](Cc3c2)NC[C@H](O)c4cccc(Cl)c4)cc(c1)C(=O)O,B3_pEC50_human
Sympathomimetic,CCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2,B3_pEC50_human
Sympathomimetic,CNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2,B3_pEC50_human
Sympathomimetic,CCCCCCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2,B3_pEC50_human
Sympathomimetic,CCCCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2,B3_pEC50_human
Sympathomimetic,CCCSc1cc(ccc1C(=O)NS(=O)(=O)C)c2ccc(CCNC[C@H](O)c3ccccc3)cc2,B3_pEC50_human
Sympathomimetic,O[C@@H]([C@H]1CC[C@@H](Cc2ccc(NC(=O)[C@@H]3CCc4scnc34)cc2)N1)c5cccnc5,B3_pEC50_human
Sympathomimetic,O[C@@H](CN[C@H]1CCc2ccc(cc2C1)c3ccc(cc3F)C(=O)O)c4ccc(Cl)cc4,B3_pEC50_human
Sympathomimetic,CC(C)Oc1cc(ccc1C(=O)O)c2ccc(CCNC[C@H](O)c3cccnc3)cc2,B3_pEC50_human
Sympathomimetic,OC[C@H](Cc1ccc(NC(=O)Nc2cccc(c2)C(=O)O)cc1)NC[C@H](O)COc3ccccc3,B3_pEC50_human
Sympathomimetic,O[C@@H](CN[C@H]1CCc2ccc(Oc3ccc(cn3)C(=O)O)cc2C1)c4cccc(Cl)c4,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1)COc3ccc(O)cc3,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(NC(=O)NCCc3ccccc3)cc2)cc1)c4cccnc4,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)N3C=CN(CCCC4CCCC4)C3=O)cc1)c5cccnc5,B3_pEC50_human
Sympathomimetic,CCCCCCc1ccc(nc1)N2CCc3cc(ccc23)S(=O)(=O)Nc4ccccc4,B3_pEC50_human
Sympathomimetic,OC(CNC1CCN(CC1)c2ncnc3scc(c4ccccc4)c23)COc5ccc(O)cc5,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NC(=O)Nc2ccccc2)cc1)COc3ccccc3,B3_pEC50_human
Sympathomimetic,O=S(=O)(Nc1ccccc1)c2ccc3N(CCc3c2)c4cccc(CCCC5CCCC5)n4,B3_pEC50_human
Sympathomimetic,COc1cccc2c(CC(C)NCC(O)c3cccc(Cl)c3)c[nH]c12,B3_pEC50_human
Sympathomimetic,CC(Cc1c[nH]c2c(O)cccc12)NC[C@H](O)c3cccc(Cl)c3,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)Oc1cccc2c(CCNC[C@H](O)c3cccc(NS(=O)(=O)c4cccs4)c3)c[nH]c12,B3_pEC50_human
Sympathomimetic,O[C@@H]([C@H]1CC[C@@H](Cc2ccc(NC(=O)CN3C=Nc4ccccc4C3=O)cc2)N1)c5ccccc5,B3_pEC50_human
Sympathomimetic,OCc1cc(OCC(O)CNC2CCN(CC2)c3ncnc4sccc34)ccc1O,B3_pEC50_human
Sympathomimetic,OCc1cc(O)ccc1OCC(O)CNC2CCN(CC2)c3ncnc4scc(c5ccccc5)c34,B3_pEC50_human
Sympathomimetic,CCCCCCc1cccc(c1)N2CCc3cc(ccc23)S(=O)(=O)Nc4ccccc4,B3_pEC50_human
Sympathomimetic,Cc1cc(ccc1c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)C(=O)O,B3_pEC50_human
Sympathomimetic,CN(C)c1cc(Oc2ccc3CC[C@@H](Cc3c2)NC[C@H](O)c4ccc(Cl)nc4)cc(c1)C(=O)O,B3_pEC50_human
Sympathomimetic,Cc1cc(ccc1C(=O)O)c2ccc3CC[C@@H](Cc3c2)NC[C@H](O)c4ccc(Cl)cc4,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(NC(=O)NC3CCCCC3)cc2)cc1)COc4ccc(O)cc4,B3_pEC50_human
Sympathomimetic,C[C@H](Cc1cccc(Oc2cccc(c2)C(=O)O)c1)NC[C@H](O)c3cccc(Cl)c3,B3_pEC50_human
Sympathomimetic,CC(C(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c3csc(N)n3,B3_pEC50_human
Sympathomimetic,CCCCCCN(C)C(=O)N(C)c1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)c3noc(n3)C(=O)c4ccc(F)cc4)cc1)c5cccnc5,B3_pEC50_human
Sympathomimetic,COC(=O)NC(c1ccc(F)cc1)c2onc(n2)c3ccc(cc3)S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4,B3_pEC50_human
Sympathomimetic,CCCCCCCCc1csc(n1)c2ccc(cc2)S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)n3ncc(COc4ccc(F)c(F)c4)n3)cc1)c5cccnc5,B3_pEC50_human
Sympathomimetic,CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)c3ccc(OCC4NCCc5cc(O)c(O)cc45)cc3,B3_pEC50_human
Sympathomimetic,OC(CNC1CCN(CC1)c2ncnc3scc(c4ccc(F)cc4)c23)COc5ccccc5,B3_pEC50_human
Sympathomimetic,NC(=O)c1cccc(c1)[NH+]=C([CH-][N+](=O)[O-])Nc2ccc(CCNCC(O)c3cccnc3)cc2,B3_pEC50_human
Sympathomimetic,CN(C)C(=N)NC1=NC(=O)C(=Cc2ccc(cc2)N3CCC(CC3)NC[C@H](O)COc4cccc5NC(=O)Nc45)S1,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)Nc1cc(ccc1O)[C@@H](O)CNC2CCN(CC2)c3ccc(C=C4SC(=NC4=O)NC#N)cc3,B3_pEC50_human
Sympathomimetic,CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)N2CCC(CNC[C@H](O)COc3cccc4NC(=O)Nc34)CC2,B3_pEC50_human
Sympathomimetic,C[C@@H](Cc1c[nH]c2c(OCC(=O)O)cccc12)NC[C@H](O)c3cccc(Cl)c3,B3_pEC50_human
Sympathomimetic,CC(C)(Cc1ccc(Oc2ccc(cn2)C(=O)N)cc1)NC[C@H](O)COc3cccc4NC(=O)N(CCC5CCC5)c34,B3_pEC50_human
Sympathomimetic,CC1CCN(CC1)S(=O)(=O)Nc2ccc(CC(C)(C)NC[C@H](O)c3cccnc3)cc2,B3_pEC50_human
Sympathomimetic,O[C@@H](CN[C@H]1CCc2ccc(cc2C1)c3cccc(OCC(=O)O)c3)c4cccc(Cl)c4,B3_pEC50_human
Sympathomimetic,CC(C(=O)Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)n3cccn3,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NC(=O)c2cccc(c2)c3ncc[nH]3)cc1)c4cccnc4,B3_pEC50_human
Sympathomimetic,CCCCCCCCc1csc(Cc2ccc(cc2)S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4ccccc4)cc3)n1,B3_pEC50_human
Sympathomimetic,CCCCCCCCN1C(=O)NN(C1=O)c2ccc(cc2)S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3,B3_pEC50_human
Sympathomimetic,CNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2,B3_pEC50_human
Sympathomimetic,CCCCCCN1N=CN(C1=O)c2ccc(cc2)S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NC(=NC#N)Nc2cccc(F)c2)cc1)c3cccnc3,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NC(=NC#N)Nc2ccc(I)cc2)cc1)c3cccnc3,B3_pEC50_human
Sympathomimetic,C[C@H](Cc1c[nH]c2c(OS(=O)(=O)C)cccc12)NC[C@H](O)c3cccc(CS(=O)(=O)c4ccccc4)c3,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(Oc2ccc(cc2)C(=O)O)cc1)c3cccc(Cl)c3,B3_pEC50_human
Sympathomimetic,CC(C)c1ccccc1OCC(O)CNC2CCN(CC2)c3ncnc4scc(c5ccccc5)c34,B3_pEC50_human
Sympathomimetic,COc1ccc(C[C@H](C)NC[C@H](O)COc2ccc(O)cc2)cc1,B3_pEC50_human
Sympathomimetic,COc1ccc(CCNC[C@@H](O)COc2ccc(O)cc2)cc1,B3_pEC50_human
Sympathomimetic,CCCCCCCCNC(=O)N1CCC(CC1)Nc2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2,B3_pEC50_human
Sympathomimetic,Cc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)cs1,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NC(=O)c2ccc(CCc3ccccc3)cc2)cc1)c4cccnc4,B3_pEC50_human
Sympathomimetic,CCCCCCOC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)NC(c1ccc(F)cc1)c2onc(n2)c3ccc(cc3)S(=O)(=O)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)c3oc(Cc4ccc(F)c(F)c4)nc3)cc1)c5cccnc5,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)n3ncc(COc4ccc(cc4)C(F)(F)F)n3)cc1)c5cccnc5,B3_pEC50_human
Sympathomimetic,CCCCCCCCc1csc(n1)N2CCc3cc(NC(=NC#N)Nc4ccc(CCNC[C@H](O)c5cccnc5)cc4)ccc23,B3_pEC50_human
Sympathomimetic,CC(Cc1c[nH]c2c(OCc3ccccc3)cccc12)NC[C@H](O)c4cccc(Cl)c4,B3_pEC50_human
Sympathomimetic,CC(C)(Cc1ccc(Oc2ccc(cn2)C(=O)N)cc1)NC[C@H](O)COc3cccc4NC(=O)C5(CCCC5)c34,B3_pEC50_human
Sympathomimetic,COc1ccc(Oc2cccc(CCNC[C@H](O)c3cccc(Cl)c3)c2)cc1C(=O)O,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)c3nc(cs3)c4ccc(cc4)C(F)(F)F)cc1)c5ccccc5,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NC(=O)Cc2ncccn2)cc1)COc3ccc(O)cc3,B3_pEC50_human
Sympathomimetic,CCCCOc1ccc(cc1)S(=O)(=O)N2CC(C2)NC[C@H](O)c3ccc(O)c(NS(=O)(=O)C)c3,B3_pEC50_human
Sympathomimetic,COc1ccc(CCNC[C@@H](O)COc2ccc(F)c(O)c2)cc1,B3_pEC50_human
Sympathomimetic,OC(CNC1CCN(CC1)c2ncnc3scc(c4ccccc4)c23)COc5cccc(OC(F)(F)F)c5,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(cc1)c2csc(n2)c3cccnc3)c4cccnc4,B3_pEC50_human
Sympathomimetic,C[C@@H](CCc1ccc(O)cc1)NC[C@H](O)COc2ccc(O)cc2,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)c3noc(Cc4ccc(F)cc4)n3)cc1)c5cccnc5,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)c3noc(Cc4cccc(F)c4)n3)cc1)c5cccnc5,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)c3onc(Cc4ccc(F)c(F)c4)n3)cc1)c5cccnc5,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)c3onc(COc4ccc(F)c(F)c4)n3)cc1)c5cccnc5,B3_pEC50_human
Sympathomimetic,CCCCCCCCc1oc(cn1)c2ccc(cc2)S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(Cc3nc(Cc4ccc5ccccc5c4)cs3)cc2)cc1)c6cccnc6,B3_pEC50_human
Sympathomimetic,O[C@@H](CNC1CCN(CC1)c2ccc(CC3=C(O)NC(=O)S3)cc2)COc4ccc(O)cc4,B3_pEC50_human
Sympathomimetic,CC(Cc1c[nH]c2cc(C)ccc12)NCC(O)c3cccc(Cl)c3,B3_pEC50_human
Sympathomimetic,CC1C(=O)Nc2cccc(OC[C@@H](O)CNC(C)(C)Cc3ccc(Oc4ccc(cn4)C(=O)N)cc3)c12,B3_pEC50_human
Sympathomimetic,CC(C)(Cc1ccc(Oc2ccc(cn2)C(=O)N)cc1)NC[C@H](O)COc3cccc4NC(=O)C(Cc5ccccc5)c34,B3_pEC50_human
Sympathomimetic,CC(=O)Nc1ccc(Oc2cccc(CCNC[C@H](O)c3cccnc3)c2)cc1C(=O)O,B3_pEC50_human
Sympathomimetic,OC(CNCCc1ccc(Nc2ccc(OCC(=O)O)cc2)cc1)c3cccc(Cl)c3,B3_pEC50_human
Sympathomimetic,COc1cc(CCNC[C@H](O)c2cccc(Cl)c2)ccc1c3ccc(cc3)C(=O)O,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(CCc3nc(Cc4ccc5ccccc5c4)cs3)cc2)cc1)c6ccccc6,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1)COc3ccccc3,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)c3noc(CCC(=O)N4CCCC4)n3)cc1)c5cccnc5,B3_pEC50_human
Sympathomimetic,OC(CNCCc1ccc(NC(=[NH+]c2cccc(Oc3ccccc3)c2)[CH-][N+](=O)[O-])cc1)c4cccnc4,B3_pEC50_human
Sympathomimetic,COc1cccc2c(C[C@H](C)NC[C@H](O)c3cccc(Cl)c3)c[nH]c12,B3_pEC50_human
Sympathomimetic,CS(=O)(=O)Nc1cc(ccc1O)[C@@H](O)CNC2CCN(CC2)S(=O)(=O)c3ccc4oc5ccccc5c4c3,B3_pEC50_human
Sympathomimetic,COc1ccc(cc1)S(=O)(=O)N2CCC(CC2)NC[C@H](O)COc3cccc4NC(=O)Nc34,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCOc1ccc(cc1)c2csc(n2)c3cccnc3)c4cccnc4,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc2N(CCCc2c1)C(=O)Cc3nccn3Cc4ccccc4)COc5ccccc5,B3_pEC50_human
Sympathomimetic,COc1ccc(OCC(O)CNC2CCN(CC2)c3ncnc4scc(c5ccccc5)c34)cc1,B3_pEC50_human
Sympathomimetic,C[C@H](Cc1ccc(OCP(=O)(O)c2ccccc2)cc1)NC[C@H](O)COc3ccc(O)c(NS(=O)(=O)C)c3,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NC(=O)C(c2ccccc2)c3ccccc3)cc1)COc4ccc(O)cc4,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NC(=O)Cc2ccc(Cl)cc2)cc1)COc3ccc(O)cc3,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(Nc2ccccc2)cc1)COc3ccccc3,B3_pEC50_human
Sympathomimetic,Cc1cc(C)n(CC(=O)Nc2ccc(CCNC[C@H](O)c3cccnc3)cc2)n1,B3_pEC50_human
Sympathomimetic,CCCCCCN1C(=CN(C1=O)c2ccc(cc2)S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)C,B3_pEC50_human
Sympathomimetic,CC(C)CNC(=O)Nc1ccc(cc1)S(=O)(=O)N2CCC(CNC[C@H](O)COc3ccc(O)cc3)CC2,B3_pEC50_human
Sympathomimetic,Nc1ccc(OC[C@@H](O)CNCCc2ccc(NS(=O)(=O)c3ccc(Br)cc3)cc2)cn1,B3_pEC50_human
Sympathomimetic,CC(C)c1ccc(cc1)S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(N)nc3)cc2,B3_pEC50_human
Sympathomimetic,CCCCCCN1C(=CN(C1=O)c2ccc(cc2)S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)O,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)N3CCN(CCC4CCCC4)C3=O)cc1)c5cccnc5,B3_pEC50_human
Sympathomimetic,CCCCCCc1onc(n1)N2CCc3cc(ccc23)S(=O)(=O)Nc4ccccc4,B3_pEC50_human
Sympathomimetic,O[C@@H](CNCCc1ccc(NS(=O)(=O)c2ccc(cc2)c3noc(CCOC4CCCC4)n3)cc1)c5cccnc5,B3_pEC50_human
